Code postal 2022;Libellé poste;Code géographique PMSI 2022;latitude;longitude
50190;PÉRIERS;50190;49.1767;-1.3881166666666669
50200;COUTANCES;50200;49.0802;-1.4771526315789474
50210;CERISY-LA-SALLE;50210;48.9702;-1.3324727272727273
50220;DUCEY-LES CHÉRIS;50220;48.6361;-1.3192357142857143
50230;AGON-COUTAINVILLE;50230;49.0417;-1.575
50240;SAINT-JAMES;50240;48.5023;-1.3526636363636364
50250;LA HAYE;50250;49.2817;-1.511448
50260;BRICQUEBEC-EN-COTENTIN;50260;49.4874;-1.6266357142857142
50270;BARNEVILLE-CARTERET;50270;49.4292;-1.7465909090909089
50290;BRÉHAL;50290;48.8815;-1.5260333333333334
50300;AVRANCHES;50300;48.6967;-1.3329076923076923
50310;MONTEBOURG;50310;49.4699;-1.3567111111111112
50320;SAINT-JEAN-DES-CHAMPS;50320;48.7925;-1.394491666666667
50330;SAINT-PIERRE-ÉGLISE;50330;49.6099;-1.4025411764705882
50340;LES PIEUX;50340;49.4874;-1.7882571428571428
50350;DONVILLE-LES-BAINS;50350;48.8461;-1.5831
50360;PICAUVILLE;50360;49.3941;-1.42645
50370;BRÉCEY;50370;48.7434;-1.1912416666666668
50380;SAINT-PAIR-SUR-MER;50380;48.8146;-1.5379
50390;SAINT-SAUVEUR-LE-VICOMTE;50390;49.4213;-1.529046153846154
50400;GRANVILLE;50400;48.8481;-1.55285
50410;PERCY-EN-NORMANDIE;50410;48.9171;-1.1579181818181818
50420;TESSY-BOCAGE;50420;49.0115;-1.0665266666666666
50430;LESSAY;50430;49.217;-1.5470666666666666
50440;LA HAGUE;50C04;49.6376;-1.839425
50450;GAVRAY-SUR-SIENNE;50450;48.9089;-1.3328153846153843
50460;LA HAGUE;50C04;49.6744;-1.68935
50470;TOLLEVAST;50C04;49.5744;-1.6080333333333332
50480;SAINTE-MÈRE-ÉGLISE;50480;49.4567;-1.2895807692307693
50490;SAINT-SAUVEUR-VILLAGES;50490;49.1434;-1.400075
50500;CARENTAN-LES-MARAIS;50500;49.308;-1.2678666666666667
50510;CÉRENCES;50510;48.8988;-1.4445142857142856
50520;JUVIGNY LES VALLÉES;50520;48.6669;-1.043611111111111
50530;SARTILLY-BAIE-BOCAGE;50530;48.7525;-1.4664923076923075
50540;ISIGNY-LE-BUAT;50540;48.617;-1.1699
50550;SAINT-VAAST-LA-HOUGUE;50550;49.5884;-1.2693
50560;GOUVILLE-SUR-MER;50560;49.066;-1.5758
50570;MARIGNY-LE-LOZON;50570;49.1369;-1.2488
50580;PORT-BAIL-SUR-MER;50580;49.3667;-1.653825
50590;MONTMARTIN-SUR-MER;50590;48.9771;-1.5391666666666666
50600;SAINT-HILAIRE-DU-HARCOUËT;50C03;48.627;-1.0681727272727273
50610;JULLOUVILLE;50C02;48.7758;-1.5637
50620;GRAIGNES-MESNIL-ANGOT;50620;49.2749;-1.1686
50630;QUETTEHOU;50630;49.5619;-1.3397666666666668
50640;LE TEILLEUL;50640;48.5439;-0.9451
50660;QUETTREVILLE-SUR-SIENNE;50660;48.9511;-1.47979
50670;COULOUVRAY-BOISBENÂTRE;50670;48.7185;-1.0752285714285714
50680;CERISY-LA-FORÊT;50680;49.1485;-1.01853
50690;MARTINVAST;50690;49.5961;-1.6877888888888888
50700;VALOGNES;50700;49.4732;-1.47002
50710;CRÉANCES;50710;49.1987;-1.5694
50720;BARENTON;50720;48.6003;-0.8003333333333332
50730;SAINT-BRICE-DE-LANDELLES;50C03;48.5431;-1.1563750000000002
50740;CAROLLES;50C02;48.7758;-1.56215
50750;BOURGVALLÉES;50C01;49.069;-1.1430076923076924
50760;RÉVILLE;50760;49.6577;-1.2903625
50770;PIROU;50770;49.1809;-1.5738
50800;VILLEDIEU-LES-POÊLES-ROUFFIGNY;50800;48.7842;-1.2167235294117646
50810;SAINT-JEAN-D'ELLE;50810;49.143;-0.9543363636363636
50840;FERMANVILLE;50840;49.6867;-1.4628
50850;GER;50850;48.6812;-0.80925
50860;MOYON VILLAGES;50C01;49.0004;-1.1116333333333337
50870;TIREPIED-SUR-SÉE;50870;48.7638;-1.3064125
50880;PONT-HÉBERT;50880;49.1671;-1.12275
50890;CONDÉ-SUR-VIRE;50890;49.05;-1.0333
51000;CHÂLONS-EN-CHAMPAGNE;51000;48.9539;4.3672
51100;REIMS;51100;49.2653;4.0285
51110;WARMERIVILLE;51110;49.3656;4.150758333333333
51120;SÉZANNE;51120;48.6841;3.725603703703704
51130;BLANCS-COTEAUX;51130;48.8275;4.029183333333333
51140;MUIZON;51140;49.3102;3.833482352941177
51150;TOURS-SUR-MARNE;51150;49.092;4.151242105263158
51160;A-CHAMPAGNE;51160;49.0835;4.01224
51170;FISMES;51170;49.2131;3.770278571428572
51190;AVIZE;51190;48.9742;4.027933333333333
51200;ÉPERNAY;51200;49.04;3.9592
51210;MONTMIRAIL;51210;48.7889;3.5967277777777777
51220;CORMICY;51220;49.3055;3.958450000000001
51230;FÈRE-CHAMPENOISE;51230;48.6481;3.934505263157895
51240;POGNY;51240;48.8959;4.476351851851852
51250;SERMAIZE-LES-BAINS;51250;48.7851;4.88785
51260;SAINT-JUST-SAUVAGE;51260;48.6123;3.759436363636364
51270;MONTMORT-LUCY;51270;48.9699;3.78434
51290;SAINT-REMY-EN-BOUZEMONT-SAINT-GENEST-ET-ISSON;51290;48.6344;4.647743478260869
51300;VITRY-LE-FRANÇOIS;51300;48.6792;4.637889130434783
51310;ESTERNAY;51310;48.7696;3.5213
51320;SOMMESOUS;51320;48.6167;4.306423529411765
51330;GIVRY-EN-ARGONNE;51330;48.8652;4.844786956521739
51340;PARGNY-SUR-SAULX;51340;48.8122;4.80361875
51350;CORMONTREUIL;51350;49.2167;4.05
51360;VERZENAY;51360;49.1741;4.187525
51370;SAINT-BRICE-COURCELLES;51370;49.2667;3.96548
51380;VERZY;51380;49.107;4.18985
51390;GUEUX;51390;49.2269;3.898261538461538
51400;MOURMELON-LE-GRAND;51400;49.0556;4.326557142857142
51420;WITRY-LÈS-REIMS;51420;49.2723;4.13305
51430;TINQUEUX;51430;49.2234;3.9861
51450;BÉTHENY;51450;49.285;4.0549
51460;COURTISOLS;51460;48.9849;4.567542857142857
51470;SAINT-MEMMIE;51470;48.9094;4.40515
51480;DAMERY;51480;49.0724;3.871970588235294
51490;PONTFAVERGER-MORONVILLIERS;51490;49.297;4.321744444444445
51500;TAISSY;51500;49.1932;4.047378947368421
51510;FAGNIÈRES;51510;48.95;4.281477777777777
51520;SARRY;51520;48.9887;4.3546
51530;MAGENTA;51530;49.049;3.944058823529412
51600;SUIPPES;51600;49.1012;4.544635294117647
51700;DORMANS;51700;49.0688;3.721618181818182
51800;SAINTE-MENEHOULD;51800;49.0347;4.825313636363637
52000;CHAUMONT;52000;48.1764;5.1343250000000005
52100;SAINT-DIZIER;52100;48.6838;4.895809090909091
52110;DOULEVANT-LE-CHÂTEAU;52110;48.395;4.941042857142857
52120;CHÂTEAUVILLAIN;52120;48.0977;4.88862
52130;WASSY;52130;48.471;4.963266666666667
52140;VAL-DE-MEUSE;52C02;48.0;5.511554545454545
52150;BOURMONT-ENTRE-MEUSE-ET-MOUZON;52150;48.238;5.608672727272727
52160;VALS-DES-TILLES;52160;47.6916;5.055415
52170;BAYARD-SUR-MARNE;52170;48.5843;5.10062
52190;LE MONTSAUGEONNAIS;52190;47.6667;5.284868421052631
52200;LANGRES;52200;47.8667;5.292504761904762
52210;ARC-EN-BARROIS;52210;47.85;5.0492
52220;LA PORTE DU DER;52220;48.4782;4.770578571428572
52230;POISSONS;52230;48.3843;5.3082
52240;BREUVANNES-EN-BASSIGNY;52C02;48.0544;5.501994444444445
52250;LONGEAU-PERCEY;52250;47.7822;5.271614285714286
52260;ROLAMPONT;52260;47.9057;5.24354
52270;DOULAINCOURT-SAUCOURT;52270;48.3;5.27656
52290;ÉCLARON-BRAUCOURT-SAINTE-LIVIÈRE;52290;48.5831;4.88465
52300;JOINVILLE;52300;48.4547;5.141654166666666
52310;BOLOGNE;52310;48.2388;5.1035875
52320;FRONCLES;52320;48.2762;5.09197
52330;COLOMBEY LES DEUX ÉGLISES;52C01;48.1729;4.950850000000001
52340;BIESLES;52340;48.086;5.3334
52360;NEUILLY-L'ÉVÊQUE;52360;47.9254;5.4538375
52370;MARANVILLE;52C01;48.135;4.8633
52400;BOURBONNE-LES-BAINS;52400;47.9413;5.706321739130434
52410;EURVILLE-BIENVILLE;52410;48.6052;5.0404333333333335
52500;FAYL-BILLOT;52500;47.6993;5.6085115384615385
52600;CHALINDREY;52600;47.7943;5.4266375
52700;ANDELOT-BLANCHEVILLE;52700;48.2589;5.368424242424242
52800;NOGENT;52800;48.0006;5.311569230769231
53000;LAVAL;53000;48.0725;-0.7702
53100;MAYENNE;53100;48.2806;-0.6611285714285715
53110;LASSAY-LES-CHÂTEAUX;53110;48.4652;-0.4793833333333333
53120;GORRON;53120;48.4635;-0.8460333333333333
53140;PRÉ-EN-PAIL-SAINT-SAMSON;53140;48.4412;-0.2287857142857143
53150;MONTSÛRS;53150;48.1467;-0.5271454545454546
53160;BAIS;53160;48.2561;-0.3274333333333333
53170;MESLAY-DU-MAINE;53170;48.0169;-0.5722916666666666
53190;FOUGEROLLES-DU-PLESSIS;53190;48.4796;-0.960125
53200;CHÂTEAU-GONTIER-SUR-MAYENNE;53200;47.8665;-0.7025533333333333
53210;ARGENTRÉ;53210;48.0586;-0.6148666666666667
53220;LARCHAMP;53220;48.315;-1.0154
53230;COSSÉ-LE-VIVIEN;53230;47.9206;-0.9049166666666668
53240;ANDOUILLÉ;53240;48.2186;-0.7859499999999999
53250;JAVRON-LES-CHAPELLES;53250;48.4833;-0.3440444444444444
53260;ENTRAMMES;53260;48.0337;-0.6947000000000001
53270;SAINTE-SUZANNE-ET-CHAMMES;53270;48.1;-0.3528625
53290;SAINT-DENIS-D'ANJOU;53290;47.7799;-0.4886454545454545
53300;AMBRIÈRES-LES-VALLÉES;53300;48.3691;-0.64175
53320;LOIRON-RUILLÉ;53320;48.0058;-0.9677333333333332
53340;VAL-DU-MAINE;53340;47.9816;-0.3963142857142857
53350;BALLOTS;53350;47.8863;-1.12244
53360;QUELAINES-SAINT-GAULT;53360;47.9333;-0.77625
53370;SAINT-PIERRE-DES-NIDS;53370;48.4167;-0.1064799999999999
53380;JUVIGNÉ;53380;48.2299;-1.0075666666666667
53390;SAINT-AIGNAN-SUR-ROË;53390;47.8296;-1.174925
53400;CRAON;53400;47.8465;-0.9264
53410;SAINT-PIERRE-LA-COUR;53410;48.0727;-0.9817
53420;CHAILLAND;53420;48.2243;-0.8733
53440;ARON;53440;48.3188;-0.5156666666666666
53470;MARTIGNÉ-SUR-MAYENNE;53470;48.1632;-0.65074
53480;VAIGES;53480;48.0406;-0.4806666666666666
53500;ERNÉE;53500;48.274;-0.90876
53540;CUILLÉ;53540;47.9657;-1.0886
53600;ÉVRON;53600;48.1902;-0.3642428571428571
53640;LE HORPS;53640;48.3362;-0.4629999999999999
53700;VILLAINES-LA-JUHEL;53700;48.2639;-0.2384625
53800;RENAZÉ;53800;47.8146;-1.040042857142857
53810;CHANGÉ;53810;48.0992;-0.7897
53940;SAINT-BERTHEVIN;53940;48.0208;-0.8600333333333333
53950;LOUVERNÉ;53950;48.1226;-0.69725
53960;BONCHAMP-LÈS-LAVAL;53960;48.0738;-0.702
53970;L'HUISSERIE;53970;48.0089;-0.7891
54000;NANCY;54000;48.6844;6.185
54100;NANCY;54000;48.6844;6.185
54110;DOMBASLE-SUR-MEURTHE;54110;48.6319;6.3699
54111;MONT-BONVILLERS;54C01;49.3269;5.8349
54112;VANNES-LE-CHÂTEL;54112;48.5469;5.76755
54113;BLÉNOD-LÈS-TOUL;54113;48.6136;5.858442857142857
54114;JEANDELAINCOURT;54C05;48.8434;6.245
54115;FAVIÈRES;54115;48.4035;5.978058823529412
54116;TANTONVILLE;54C04;48.47;6.1217500000000005
54118;MOYEN;54C02;48.4845;6.5691
54119;DOMGERMAIN;54119;48.6428;5.8296
54120;BACCARAT;54120;48.481;6.7602
54121;VANDIÈRES;54C06;48.9536;6.0336
54122;AZERAILLES;54C02;48.4549;6.658799999999999
54123;VITERNE;54C08;48.5879;6.0297
54129;MAGNIÈRES;54C03;48.4461;6.5652
54130;SAINT-MAX;54130;48.7043;6.21095
54134;CEINTREY;54C07;48.5194;6.1623
54135;MEXY;54135;49.5007;5.7808
54136;BOUXIÈRES-AUX-DAMES;54136;48.7544;6.1629
54140;JARVILLE-LA-MALGRANGE;54140;48.667;6.2027
54150;VAL DE BRIEY;54150;49.2453;5.880309090909091
54160;PULLIGNY;54C07;48.5491;6.130325
54170;COLOMBEY-LES-BELLES;54170;48.5439;5.90676923076923
54180;HEILLECOURT;54180;48.6441;6.18545
54190;VILLERUPT;54190;49.4671;5.898866666666667
54200;TOUL;54200;48.7217;5.878125
54210;SAINT-NICOLAS-DE-PORT;54210;48.5872;6.26718
54220;MALZÉVILLE;54220;48.7124;6.1847
54230;NEUVES-MAISONS;54230;48.6181;6.089275
54240;JUF;54240;49.2333;6.0167
54250;CHAMPIGNEULLES;54250;48.734;6.1618
54260;LONGUYON;54260;49.4206;5.543278571428572
54270;ESSEY-LÈS-NANCY;54270;48.705;6.2269
54280;SEICHAMPS;54280;48.7149;6.353533333333333
54290;BAYON;54290;48.4161;6.334141666666667
54300;LUNÉVILLE;54300;48.5299;6.523472222222222
54310;HOMÉCOURT;54310;49.2207;5.9924
54320;MAXÉVILLE;54320;48.7132;6.1666
54330;VÉZELISE;54330;48.4873;6.074015789473684
54340;POMPEY;54340;48.7688;6.1264
54350;MONT-SAINT-MARTIN;54350;49.5436;5.7834
54360;BLAINVILLE-SUR-L'EAU;54360;48.51;6.38341
54370;EINVILLE-AU-JARD;54370;48.7469;6.519276923076924
54380;DIEULOUARD;54380;48.8285;6.049490909090909
54385;DOMÈVRE-EN-HAYE;54385;48.7726;5.9268625
54390;FROUARD;54390;48.7599;6.1304
54400;LONGWY;54400;49.5196;5.737
54410;LANEUVEVILLE-DEVANT-NANCY;54410;48.6566;6.2266
54420;SAULXURES-LÈS-NANCY;54420;48.6887;6.277950000000001
54425;PULNOY;54425;48.7034;6.2577
54430;RÉHON;54430;49.4988;5.755
54440;HERSERANGE;54440;49.5205;5.7899
54450;BLÂMONT;54450;48.5705;6.788906666666667
54460;LIVERDUN;54460;48.7387;6.0331
54470;THIAUCOURT-REGNIÉVILLE;54470;48.8775;5.857296296296296
54480;CIREY-SUR-VEZOUZE;54480;48.5603;6.954985714285714
54490;PIENNES;54490;49.3306;5.775885714285714
54500;VANDUVRE-LÈS-NANCY;54500;48.6612;6.1711
54510;TOMBLAINE;54510;48.6838;6.24165
54520;LAXOU;54520;48.6837;6.1493
54530;PAGNY-SUR-MOSELLE;54C06;48.9787;6.0157
54540;BADONVILLER;54540;48.5155;6.88446875
54550;PONT-SAINT-VINCENT;54C08;48.583;6.075375
54560;AUDUN-LE-ROMAN;54560;49.3698;5.8815
54570;FOUG;54570;48.7102;5.781875
54580;AUBOUÉ;54580;49.1801;5.972866666666667
54590;HUSSIGNY-GODBRANGE;54590;49.4944;5.8668
54600;VILLERS-LÈS-NANCY;54600;48.6733;6.1528
54610;NOMENY;54C05;48.8898;6.234178571428571
54620;PIERREPONT;54620;49.397;5.73951
54630;RICHARDMÉNIL;54630;48.5933;6.179
54640;TUCQUEGNIEUX;54640;49.2999;5.90005
54650;SAULNES;54650;49.5319;5.8213
54660;MOUTIERS;54660;49.233;5.9655
54670;CUSTINES;54670;48.8166;6.145733333333333
54680;CRUSNES;54680;49.4158;5.9091000000000005
54690;LAY-SAINT-CHRISTOPHE;54690;48.7503;6.2123
54700;PONT-À-MOUSSON;54700;48.9028;6.068022222222222
54710;LUDRES;54710;48.6203;6.18535
54720;LEXY;54720;49.4463;5.754925
54730;GORCY;54730;49.546;5.660299999999999
54740;BENNEY;54740;48.4986;6.2071000000000005
54750;TRIEUX;54750;49.3246;5.9305
54760;FAULX;54760;48.8234;6.273511111111112
54770;BOUXIÈRES-AUX-CHÊNES;54770;48.747;6.2621400000000005
54780;GIRAUMONT;54780;49.1708;5.9145
54790;VAL DE BRIEY;54150;49.2823;5.8961
54800;JARNY;54800;49.1288;5.843271428571429
54810;LONGLAVILLE;54810;49.5344;5.8005
54820;MARBACHE;54820;48.7987;6.106
54830;GERBÉVILLER;54C03;48.4432;6.4892
54840;GONDREVILLE;54840;48.6937;5.99418
54850;MESSEIN;54850;48.5911;6.14535
54860;HAUCOURT-MOULAINE;54860;49.4898;5.8036
54870;UGNY;54870;49.4849;5.69175
54880;THIL;54880;49.473;5.9082
54890;CHAMBLEY-BUSSIÈRES;54890;49.0171;5.957316666666666
54910;VALLEROY;54910;49.2094;5.937
54920;VILLERS-LA-MONTAGNE;54920;49.4717;5.81775
54930;DIARVILLE;54C04;48.3725;6.086588888888889
54940;BELLEVILLE;54940;48.8182;6.1029
54950;SAINT-CLÉMENT;54950;48.531;6.6031
54960;MERCY-LE-BAS;54960;49.3894;5.756
54970;LANDRES;54C01;49.3204;5.8006
54980;BATILLY;54980;49.1737;5.9687
54990;XEUILLEY;54C07;48.5667;6.0986
55000;BAR-LE-DUC;55000;48.7121;5.172403225806452
55100;VERDUN;55100;49.2326;5.346515384615385
55110;DUN-SUR-MEUSE;55110;49.3916;5.190092592592593
55120;CLERMONT-EN-ARGONNE;55120;49.1342;5.108385
55130;GONDRECOURT-LE-CHÂTEAU;55130;48.5305;5.513283333333334
55140;VAUCOULEURS;55140;48.5285;5.687315
55150;DAMVILLERS;55150;49.3697;5.425508333333333
55160;FRESNES-EN-WOËVRE;55160;49.1245;5.66314074074074
55170;ANCERVILLE;55170;48.6612;5.1026
55190;VOID-VACON;55190;48.6442;5.569929411764706
55200;COMMERCY;55200;48.7759;5.601415384615384
55210;VIGNEULLES-LÈS-HATTONCHÂTEL;55210;49.0262;5.710641666666667
55220;SOUILLY;55220;49.0717;5.305750000000001
55230;SPINCOURT;55230;49.3392;5.63136
55240;BOULIGNY;55240;49.2834;5.706425
55250;SEUIL-D'ARGONNE;55250;48.9167;5.118023076923077
55260;PIERREFITTE-SUR-AIRE;55260;48.8633;5.345116666666667
55270;VARENNES-EN-ARGONNE;55270;49.2969;5.098741176470589
55290;MONTIERS-SUR-SAULX;55290;48.504;5.3252375
55300;SAINT-MIHIEL;55300;48.9586;5.57345
55310;TRONVILLE-EN-BARROIS;55310;48.7198;5.2781
55320;DIEUE-SUR-MEUSE;55320;49.0838;5.452442857142857
55400;ÉTAIN;55400;49.2212;5.591355555555555
55430;BELLEVILLE-SUR-MEUSE;55430;49.1786;5.3719
55500;LIGNY-EN-BARROIS;55500;48.7923;5.331592857142858
55600;MONTMÉDY;55600;49.5536;5.379776000000001
55700;STENAY;55700;49.5242;5.173047368421053
55800;REVIGNY-SUR-ORNAIN;55800;48.8677;4.989994117647059
55840;THIERVILLE-SUR-MEUSE;55840;49.1705;5.3527
56000;VANNES;56000;47.6569;-2.762
56100;LORIENT;56100;47.7482;-3.3718
56110;GOURIN;56110;48.127;-3.628633333333333
56120;JOSSELIN;56120;47.9871;-2.56657
56130;NIVILLAC;56130;47.5448;-2.2844875
56140;MALESTROIT;56140;47.8643;-2.3394583333333334
56150;BAUD;56150;47.8759;-3.0148333333333333
56160;PLOËRDUT;56160;48.0377;-3.219814285714285
56170;QUIBERON;56170;47.3399;-2.988433333333333
56190;MUZILLAC;56190;47.5532;-2.4888375
56200;LA GACILLY;56200;47.7653;-2.1575333333333333
56220;MALANSAC;56220;47.6774;-2.29425
56230;QUESTEMBERT;56230;47.7119;-2.48604
56240;PLOUAY;56240;47.9771;-3.3188000000000004
56250;ELVEN;56250;47.6897;-2.6066000000000003
56260;LARMOR-PLAGE;56260;47.7065;-3.3834
56270;PLOEMEUR;56270;47.7351;-3.4295
56290;PORT-LOUIS;56290;47.7064;-3.3533
56300;PONTIVY;56300;48.0427;-2.9826333333333337
56310;BUBRY;56310;47.9797;-3.11492
56320;LE FAOUËT;56320;48.033;-3.4687
56330;PLUVIGNER;56330;47.7752;-3.00535
56340;CARNAC;56340;47.5986;-3.09655
56350;ALLAIRE;56350;47.6492;-2.1616714285714287
56360;LE PALAIS;56360;47.3144;-3.163075
56370;SARZEAU;56370;47.5275;-2.7079500000000003
56380;GUER;56380;47.8727;-2.1701
56390;GRAND-CHAMP;56390;47.7561;-2.8311
56400;AURAY;56400;47.7208;-2.96885
56410;ERDEVEN;56410;47.6577;-3.1788
56420;PLUMELEC;56420;47.7793;-2.646716666666667
56430;MAURON;56430;48.0641;-2.302442857142857
56440;LANGUIDIC;56440;47.8336;-3.1581
56450;THEIX-NOYALO;56450;47.5857;-2.6717
56460;SÉRENT;56460;47.8667;-2.4766833333333333
56470;LA TRINITÉ-SUR-MER;56470;47.5869;-3.0154
56480;CLÉGUÉREC;56480;48.1493;-3.092525
56490;MÉNÉAC;56490;48.0791;-2.47055
56500;LOCMINÉ;56500;47.9193;-2.826353846153846
56510;SAINT-PIERRE-QUIBERON;56510;47.5207;-3.1335
56520;GUIDEL;56520;47.7889;-3.4867
56530;QUÉVEN;56530;47.8034;-3.4305
56540;LE CROISTY;56540;48.0995;-3.3436
56550;BELZ;56550;47.6764;-3.13905
56560;GUISCRIFF;56560;48.0497;-3.6449
56570;LOCMIQUÉLIC;56570;47.7251;-3.3407
56580;BRÉHAN;56580;48.0345;-2.736166666666667
56590;GROIX;56590;47.6389;-3.4543
56600;LANESTER;56600;47.7632;-3.3393
56610;ARRADON;56C01;47.6262;-2.8229
56620;PONT-SCORFF;56620;47.8539;-3.3939
56630;LANGONNET;56630;48.105;-3.4936
56640;ARZON;56640;47.5494;-2.8959
56650;INZINZAC-LOCHRIST;56650;47.85;-3.2667
56660;SAINT-JEAN-BRÉVELAY;56660;47.8451;-2.7229
56670;RIANTEC;56670;47.7117;-3.31
56680;PLOUHINEC;56680;47.6945;-3.3024500000000003
56690;LANDÉVANT;56690;47.7647;-3.1289
56700;HENNEBONT;56700;47.8048;-3.22998
56730;SAINT-GILDAS-DE-RHUYS;56730;47.5005;-2.8389
56740;LOCMARIAQUER;56740;47.5693;-2.9452
56750;DAMGAN;56750;47.5198;-2.5778
56760;PÉNESTIN;56760;47.4815;-2.4756
56770;PLOURAY;56770;48.1459;-3.388
56780;ÎLE-AUX-MOINES;56C01;47.5965;-2.8441
56800;PLOËRMEL;56800;47.8806;-2.392636363636364
56840;ÎLE-D'ARZ;56C01;47.5902;-2.8018
56850;CAUDAN;56850;47.8099;-3.3426
56860;SÉNÉ;56860;47.619;-2.737
56870;BADEN;56870;47.5872;-2.90855
56880;PLOEREN;56880;47.6562;-2.8659
56890;SAINT-AVÉ;56890;47.6865;-2.769133333333333
56910;CARENTOIR;56910;47.8239;-2.1408666666666667
56920;NOYAL-PONTIVY;56920;48.0433;-2.8486666666666665
56930;PLUMÉLIAU-BIEUZY;56930;47.958;-2.9735
56950;CRACH;56950;47.617;-3.0017
57000;METZ;57000;49.1191;6.1727
57050;LE BAN-SAINT-MARTIN;57000;49.1191;6.14126
57070;SAINT-JULIEN-LÈS-METZ;57000;49.1191;6.2187833333333336
57100;THIONVILLE;57100;49.3709;6.1719
57120;ROMBAS;57120;49.2495;6.0987
57130;ARS-SUR-MOSELLE;57130;49.0569;6.047066666666667
57140;WOIPPY;57140;49.1819;6.132099999999999
57150;CREUTZWALD;57150;49.2053;6.6967
57155;MARLY;57155;49.0638;6.1543
57160;MOULINS-LÈS-METZ;57160;49.1134;6.096159999999999
57170;CHÂTEAU-SALINS;57170;48.8512;6.514265
57175;GANDRANGE;57175;49.2713;6.1254
57180;TERVILLE;57180;49.3467;6.1335
57185;CLOUANGE;57185;49.2624;6.103949999999999
57190;FLORANGE;57190;49.3237;6.1212
57200;SARREGUEMINES;57200;49.1485;7.1286375
57220;BOULAY-MOSELLE;57220;49.153;6.49726875
57230;BITCHE;57230;49.0555;7.484791666666666
57240;NILVANGE;57240;49.3422;6.0443
57245;PELTRE;57245;49.0697;6.248025
57250;MOYEUVRE-GRANDE;57250;49.2529;6.0351
57255;SAINTE-MARIE-AUX-CHÊNES;57255;49.1926;6.0015
57260;DIEUZE;57260;48.861;6.758420833333333
57270;UCKANGE;57270;49.2772;6.15645
57280;MAIZIÈRES-LÈS-METZ;57280;49.2192;6.151025000000001
57290;FAMECK;57290;49.3206;6.1
57300;HAGONDANGE;57300;49.2488;6.189675
57310;GUÉNANGE;57310;49.2779;6.206475
57320;BOUZONVILLE;57320;49.3559;6.518111538461539
57330;HETTANGE-GRANDE;57330;49.4065;6.118157142857143
57340;MORHANGE;57340;48.8904;6.619532142857143
57350;STIRING-WENDEL;57350;49.1925;6.938166666666667
57360;AMNÉVILLE;57360;49.2567;6.1341
57365;ENNERY;57365;49.2376;6.232499999999999
57370;PHALSBOURG;57370;48.77;7.220485714285714
57380;FAULQUEMONT;57380;49.025;6.582133333333334
57385;TETING-SUR-NIED;57385;49.0829;6.639599999999999
57390;AUDUN-LE-TICHE;57390;49.4937;5.942233333333333
57400;SARREBOURG;57400;48.6934;7.04513
57405;HOMMARTING;57405;48.7103;7.157066666666666
57410;ROHRBACH-LÈS-BITCHE;57410;49.0684;7.2816875
57412;ACHEN;57412;49.0311;7.17395
57415;MONTBRONN;57415;49.0135;7.32475
57420;VERNY;57420;48.9967;6.216245161290322
57430;SARRALBE;57430;48.9986;6.975966666666667
57440;ALGRANGE;57440;49.3882;6.0476
57445;RÉDING;57445;48.7518;7.1075
57450;FARÉBERSVILLER;57450;49.0684;6.865566666666666
57455;SEINGBOUSE;57455;49.1134;6.8319
57460;BEHREN-LÈS-FORBACH;57460;49.1668;6.9534
57470;HOMBOURG-HAUT;57470;49.1065;6.78475
57480;SIERCK-LES-BAINS;57480;49.415;6.407861904761905
57490;L'HÔPITAL;57490;49.1592;6.72415
57500;SAINT-AVOLD;57500;49.1047;6.704
57510;PUTTELANGE-AUX-LACS;57510;49.0262;6.933363636363636
57515;ALSTING;57515;49.1817;6.9925
57520;GROSBLIEDERSTROFF;57520;49.1581;7.0075
57525;TALANGE;57525;49.2358;6.1717
57530;COURCELLES-CHAUSSY;57530;49.0536;6.35505
57535;MARANGE-SILVANGE;57535;49.196;6.09555
57540;PETITE-ROSSELLE;57540;49.2118;6.8561
57550;FALCK;57550;49.2269;6.6326857142857145
57560;ABRESCHVILLER;57560;48.5948;7.0592
57565;NIDERVILLER;57565;48.7129;7.103899999999999
57570;CATTENOM;57570;49.4565;6.24263076923077
57580;RÉMILLY;57580;48.9736;6.414039130434782
57590;DELME;57590;48.8651;6.394455172413793
57600;FORBACH;57600;49.1681;6.8935
57620;GOETZENBRUCK;57620;48.9886;7.389575
57630;VIC-SUR-SEILLE;57630;48.7521;6.5981375
57635;LIXHEIM;57635;48.7658;7.159757142857143
57640;VIGY;57640;49.1591;6.273425
57645;OGY-MONTOY-FLANVILLE;57645;49.1341;6.279225
57650;FONTOY;57650;49.3314;5.984999999999999
57655;BOULANGE;57655;49.3823;5.95
57660;LIXING-LÈS-SAINT-AVOLD;57660;49.0409;6.782511111111111
57670;FRANCALTROFF;57670;48.8524;6.852704166666666
57680;CORNY-SUR-MOSELLE;57680;48.9959;6.04195
57685;AUGNY;57685;49.0611;6.1182
57690;CRÉHANGE;57690;49.1031;6.55458
57700;HAYANGE;57700;49.2977;6.047166666666667
57710;AUMETZ;57710;49.4027;5.9625
57720;VOLMUNSTER;57720;49.1465;7.364686666666667
57730;FOLSCHVILLER;57730;49.0739;6.72722
57740;LONGEVILLE-LÈS-SAINT-AVOLD;57740;49.1169;6.6433
57770;MOUSSEY;57C04;48.6735;6.7822
57780;ROSSELANGE;57780;49.2578;6.0689
